DISTRICT,ST_NM,ST_CEN_CD,DT_CEN_CD,censuscode,geometry,area_km2,length_km,road_density_km_per_km2
Bagalkot,Karnataka,29,2,556,"MULTIPOLYGON (((632675.8446728503 1787621.1617415878, 632097.8519924079 1783727.2258337662, 633392.4273734991 1783302.2612693151, 633252.9507546142 1781639.0402566365, 634204.7927234266 1781506.6321483054, 634248.7432970945 1780161.3202214174, 635099.4178200775 1780161.8047370918, 635587.7936415729 1780638.9579766584, 635912.8584598587 1781280.1101308586, 638108.5123895401 1780919.8025887401, 642742.932598276 1779388.7168208973, 642214.7330909567 1777832.7812777285, 640317.3918480932 1778458.977087539, 639612.2390931984 1778483.7970249034, 639035.062838141 1778629.7775896213, 638425.6333634688 1779028.9325481786, 634889.6772773827 1779177.960739663, 634673.483159325 1778415.2992957444, 634869.6990494782 1777444.4924216198, 637269.4287625056 1777516.4459928994, 639370.3896202538 1777404.441275034, 639675.107246471 1776769.4637333343, 639890.4806353103 1776534.629708814, 639597.9629287005 1774464.8838771263, 639781.2078759884 1772078.6834208455, 640428.0777505889 1771006.6485253086, 640536.2209193857 1770485.8718251185, 640521.3293272553 1769443.6445740012, 640432.4586301395 1769091.579523102, 640059.9001105838 1769017.5677331197, 639819.0475034834 1769104.4855054969, 638824.8481740248 1769024.6563617417, 638812.2530598859 1768471.9385999034, 639191.4703611705 1766997.1508042861, 639362.3024250697 1765939.3160092763, 640403.5668295615 1764319.6263332772, 641497.3810713029 1764153.2861241766, 642161.1738967582 1761736.4503335147, 640522.5336007065 1761255.5812656768, 640325.5372934057 1760732.5861780804, 639429.955887279 1760748.4576653477, 639340.5091947034 1761363.2041188476, 637623.4052405773 1761129.2852579504, 637520.7168790061 1759541.0565334866, 637628.5696236116 1758444.294468766, 637628.6750978067 1758443.213518224, 636694.3335214693 1758580.5437594028, 636802.2173086726 1759146.5964769202, 636229.4545931449 1759242.1361927812, 636065.4008790809 1758624.7385453377, 635036.0247181634 1758778.8970206305, 634942.3306886042 1759654.1476464313, 634554.3509520744 1759738.0022540593, 634676.1900246127 1760177.4625277945, 634626.8278947492 1760583.5717776436, 631828.7396144262 1760553.6746650327, 631480.9777706447 1762599.8633546082, 630535.0595344702 1762570.7202644187, 628755.6007377363 1762761.0983125381, 628738.1118935577 1762075.9330838574, 628219.4429851627 1761968.518776895, 628069.9601778161 1761688.5294853074, 627799.1694781365 1761533.3980151198, 625636.0904709289 1761390.2743779642, 625630.8454959386 1760748.982839167, 625454.8152789916 1760601.2451155742, 624659.0152041982 1760256.357658919, 623753.5854942052 1759472.8827505347, 622717.0347823945 1757399.162806373, 622425.9545706965 1757332.774303296, 621556.185639408 1757380.9799033843, 620890.9284257209 1757209.0744760348, 619692.9266950557 1756523.8157047222, 619015.7848582979 1756928.6466400777, 618423.1353067108 1757145.2978073377, 618144.8534384363 1757579.9191183145, 618007.1593380548 1757971.6944594085, 615371.3550846155 1758122.4666343085, 614837.2190549179 1758218.4922582656, 613479.8701305662 1758681.1145903382, 614019.1036104553 1759784.319018275, 613950.3604373499 1760297.5985698362, 614512.4217519591 1761712.2963177622, 614614.7945102334 1762735.2075099237, 614887.5465218711 1763892.6045440654, 614956.8100906454 1765061.4962093988, 615190.5608221465 1765679.3095558966, 615621.1077944954 1766343.5466808064, 615739.8356172214 1767170.290086893, 616216.8999300923 1768392.905819068, 616071.8703389828 1769257.723742213, 615783.4217650562 1770165.3207159096, 615643.6424758694 1770342.8655049582, 613244.6576643961 1770302.2197470446, 613123.5473853427 1769762.591909883, 612641.909161903 1769451.5672138627, 611849.0755195818 1769748.7131515008, 610997.9659980071 1769722.5413492555, 610236.8767788145 1769968.6712541624, 609387.533510864 1770056.9825888334, 608948.9470443296 1769492.1685016619, 608612.2756529303 1769427.6931302305, 606992.0566485185 1769516.6543726216, 606396.4251153292 1769603.737259436, 606036.475802515 1769198.160473715, 605725.6432216836 1768592.0979966575, 604878.081514166 1768126.0982237386, 604594.1651663681 1767759.6851455823, 604404.2936097535 1767156.1427526425, 604550.8973115111 1764814.391515351, 604487.0680033523 1763945.7950318113, 604931.0397036222 1763942.6225631305, 604472.7220889732 1763458.028506106, 604425.6051039811 1763279.637121913, 604562.909809751 1763093.2281469603, 604575.7767889764 1762204.9894517309, 604704.5246308746 1761789.6937443735, 604379.6501293947 1760392.1270970672, 604660.5233999239 1757991.5322522807, 604531.7385295487 1757785.1883040734, 604551.2853950908 1757455.464730103, 604885.0678575743 1755536.6460518586, 604851.2636380054 1755033.673485319, 604673.3840442266 1754457.9824237088, 604433.006504274 1754090.8544392732, 604059.633730948 1753758.7052108455, 603386.6677661339 1753496.406497272, 603250.9250053953 1753887.1438713255, 603056.1548726729 1754093.3220875163, 601174.4799094734 1754230.2186032461, 600785.0916352423 1755213.605670214, 599507.7612861744 1755268.0249434055, 599649.7823380257 1756364.353705946, 599038.3049529716 1756719.5351516167, 599314.8920126726 1757431.1674710244, 598423.5496215565 1758784.8060158272, 597538.3079417412 1759795.149592254, 596689.9976301597 1760583.686477626, 596353.5408043778 1760258.223531186, 595513.4362631333 1760113.1887471238, 594982.1604816203 1760311.1365544915, 594678.7406457186 1760546.503459573, 594237.3990517117 1761325.1236048162, 593918.7870447405 1761666.834400768, 592959.1058707959 1761735.2327602603, 592465.6180720828 1761648.9827167655, 591494.7248884352 1761931.1774726359, 591224.5654264635 1761979.9634615548, 590593.2006260887 1761839.564028253, 590337.1971830998 1761466.4792598668, 589911.2276964956 1761430.9672871088, 589381.4479759715 1760755.686080562, 588758.9743205188 1760682.2477537382, 588537.6236473393 1760917.5530661447, 587845.7691523838 1760901.6340578303, 586739.9476728145 1760704.067954121, 586548.8947541582 1760451.3666167585, 584327.30057099 1760443.0276497998, 583175.2089604344 1759948.0458793603, 582805.3838555107 1759544.07973318, 583371.8817473546 1758691.7682960043, 583192.1421867686 1758388.9403286898, 582704.0586526508 1758346.4727119014, 582645.5255770996 1758112.132990163, 583563.6111177981 1757746.7876245005, 584630.098169997 1757684.7063384778, 585142.990925924 1757530.2221946386, 586050.602744278 1757513.0263428204, 586893.7953484162 1757300.6740429776, 586953.5286737999 1757845.4647047846, 588269.7594222354 1758123.5756031526, 588687.8640496193 1757963.5943203345, 588793.9795243512 1757601.683159377, 588670.0219553355 1757088.3371390228, 588751.0780528601 1756682.9114044693, 589275.7566201166 1756236.8110999307, 589273.1570274272 1755742.4555960563, 589012.1942055185 1755661.2113981294, 589086.6168518482 1755204.8104270024, 588708.9052171183 1754711.7611112876, 588382.0077828269 1754104.7558133854, 589105.1501374631 1754013.1106661125, 589664.5441851594 1754066.9872495676, 590042.3107337515 1754769.3887833005, 590521.8478662183 1754719.5549581463, 590805.0850736671 1754588.375947765, 590798.0958817716 1754374.9871182938, 590780.5920540717 1753789.735532418, 591027.0504363051 1753730.8201101772, 590680.7429129488 1752941.1064026847, 590681.7653845991 1751983.992457591, 590556.065050982 1751168.367365576, 589169.1442783442 1751316.3080836094, 588371.0227594032 1751566.2997494475, 587622.2821103446 1752127.808664556, 587057.3900537272 1752148.2245190414, 586521.828653114 1752543.134466434, 585830.4369182591 1752547.4157203685, 585386.8728033138 1752181.7140452277, 583985.9883719147 1752368.1662824922, 583334.9858161631 1752538.1754667528, 583079.2822932316 1752031.8036498425, 582900.030970041 1750013.8240801704, 583290.1268467925 1749888.8281826244, 583501.7910524883 1748890.4001719472, 579841.9653111259 1748444.0396557066, 579004.7142653427 1748432.1887237018, 578970.1618553719 1748857.0217327825, 578558.2094491196 1748829.218052381, 577990.0633009683 1748976.9368018967, 576648.1484681377 1749684.5917359404, 576170.4206036248 1750100.2488859189, 575109.6094950081 1749836.0578846873, 574406.1248742279 1749796.0724278586, 573514.1583927781 1750228.2263363486, 572868.1863895928 1749579.555915015, 572456.3348790877 1749526.4498451527, 572317.7610365109 1749777.5495475705, 572414.2049094229 1750649.265533119, 572156.6643377759 1750796.5935315022, 571042.1466261467 1750976.4491841018, 570848.2651253638 1750825.419597978, 570808.4386261791 1750310.1740992267, 570700.4528062625 1750009.7821680962, 570365.8740508284 1749926.963479752, 569449.7642363769 1750332.706415938, 568862.2218754799 1750485.2116414485, 569096.4130922682 1751455.8183619098, 568235.4945476463 1751329.3220059506, 568193.4700767496 1750604.645288202, 567823.4943389721 1750419.0792466858, 567683.7610019385 1750696.1412233242, 567051.8378073976 1750594.0856051205, 566449.8190512103 1750815.5143337357, 566467.4893561748 1749362.075496178, 566094.7069270083 1749296.6063378067, 566083.8395960212 1749519.4645109565, 564278.1546724947 1749950.607200755, 563459.0067942885 1750296.1536249681, 562924.6556958848 1750621.1011472603, 562665.6964207281 1750565.0428338342, 562176.6758030673 1749976.3781813288, 561707.6099014513 1749661.6293777805, 561649.7135119434 1750003.588146038, 561695.1555789395 1750233.1663593065, 561058.5756284534 1750334.6522862888, 560455.7066518606 1750321.6255931898, 559829.2083778156 1749921.4249409714, 559525.2674820102 1749622.651941207, 559221.316709168 1749870.8380105202, 559355.7995690426 1750140.0787588106, 559641.6898474327 1750412.7362122852, 558588.1323277386 1750714.3215426777, 558526.7052846502 1750605.4001069071, 557793.4305634617 1750469.6949901804, 557687.5497099733 1750670.8660431805, 556815.3070275421 1750773.065108499, 556950.2370072443 1751036.2759634526, 556906.7327006891 1751288.8282501674, 556691.2129394414 1751564.5292124688, 556256.4115554894 1751422.104176114, 555879.6798391085 1751516.0116862077, 555764.4266007047 1751894.3927444587, 555531.3448577563 1752136.9147920306, 555120.8140980277 1752325.1154258023, 555405.0690382048 1752674.5242686882, 555900.9992478462 1752640.0120248285, 556002.2462942629 1752972.2883168373, 555812.1963271436 1753241.0395628165, 555207.6711841587 1753349.105155095, 554610.5729625797 1753343.5211229697, 554413.550242259 1753072.0980207077, 554014.3111995743 1753026.5778892704, 553909.1146771275 1753214.389178417, 554155.7829740051 1753842.0914516277, 553607.1777994587 1754586.4456047323, 553001.0549673863 1755056.3350209459, 552200.937069807 1755401.610140703, 551768.1228130003 1755443.305795676, 551516.3201535922 1755362.4194767056, 551011.3888774229 1754894.0011937264, 550627.9959843768 1755356.6171057946, 550273.7122708277 1755266.6416919257, 550133.9183138116 1755314.3648382716, 550164.0936797136 1755670.4894678385, 549989.3120606149 1755831.9204538455, 549693.8234663138 1755692.1862236557, 549258.433054976 1755918.6401585094, 549341.6479458421 1756472.5832210344, 548758.4495672159 1756429.0132223745, 547700.6881686561 1756641.3352967435, 547929.6071428217 1757217.7358179581, 547824.4542229499 1757381.3108059678, 546990.1786044333 1757242.6834917897, 547245.0569239152 1759915.5660398372, 545563.4541333162 1760255.361225796, 546039.363913845 1761484.4278898966, 546156.8780446248 1762229.3182612087, 546152.4100952528 1762776.0207959851, 546449.3637327602 1762845.1237859568, 547075.8271917594 1764470.9708595583, 547142.8875860481 1765170.71914653, 546517.7891458487 1765672.0517465936, 546491.0751989773 1766014.425421057, 546855.5189005141 1767437.5878517118, 547046.9912659836 1769027.367852609, 546399.8279295998 1769712.6510482277, 545752.2950012117 1770093.49810938, 545369.1187560093 1771524.8343159752, 545241.2214868026 1772528.7083092926, 544595.0931591789 1772611.4905156482, 544490.058120723 1773976.7075128467, 544536.3625788036 1774705.94961867, 544824.8873338947 1774969.8409596684, 545782.3889596858 1775390.4894764735, 546046.2855188835 1777919.440546849, 545731.3512124929 1779173.2125069806, 545496.6318014523 1779194.1643678665, 545470.4251164848 1779689.5251226167, 544953.3127838538 1780050.6879697528, 544746.6047337761 1780306.5926351135, 544450.7875120604 1781020.3170378273, 543956.6837137693 1783353.8133035232, 543630.1991539812 1783185.0945993904, 543306.3356063989 1782027.4009010764, 542937.9422560307 1781492.5914968809, 542105.7343913452 1781406.4331213476, 540627.4066659868 1781523.2846568145, 538214.2706095105 1781561.1733047403, 537799.5938416284 1781895.7471402125, 537761.5036663443 1783000.4798923999, 537001.1596191886 1782627.384325804, 536370.885553077 1782482.180791436, 535143.5914560733 1781708.2363630729, 534677.6101658096 1781497.2116571486, 533008.6672430637 1781622.8637820687, 530974.8322374268 1781987.1695192365, 529508.6896228985 1782021.4625934276, 530001.6397876334 1783538.4287716262, 530157.1825467364 1784368.42066913, 530504.8709750725 1785297.878804075, 531129.5563077116 1787721.485865039, 530444.4830263935 1788407.264391461, 530711.3573084706 1789502.5538509584, 530653.5756779158 1791152.6919660855, 530022.3158631638 1790924.44266225, 529744.977845487 1791092.9540781882, 529300.5364755882 1791617.3105892998, 528543.8160392556 1792050.6490057958, 527685.3984322915 1791957.7427930867, 526812.7216527328 1791745.0292656808, 526119.9409084324 1791758.4757381552, 525517.3833852236 1791815.760820893, 524798.2952493367 1792198.2928762073, 524956.5321207556 1792703.7652373759, 524486.438215175 1793749.8969440965, 524574.6815819415 1794319.6691026583, 524333.539969588 1794861.2370622503, 524483.6315587151 1795202.4130145153, 524753.8716394017 1795548.552480227, 524783.3887645407 1795954.7695064943, 525189.8947980102 1796495.7607509028, 524665.3075048017 1796692.5178027516, 524777.4921014822 1797662.044971214, 524354.5369863502 1797843.65201663, 523137.761774603 1798618.546407571, 521239.7533420264 1799253.510396522, 519235.3432543701 1799439.7706501472, 518119.71602659655 1799634.6747579612, 517747.67602016474 1799855.18370584, 515681.2559068113 1800250.9578030242, 513528.37334157876 1800774.8012292366, 513723.75021684036 1801185.1431410837, 513639.0282309649 1801566.4136885696, 513871.87678635505 1802528.1802853867, 514549.96891175857 1804609.6640815227, 514313.7419156161 1805050.0933197679, 513870.59547729517 1805213.4844470604, 513522.31362747063 1805317.7662809715, 512912.6586288745 1805305.6416357886, 512446.7072989474 1805132.9833162595, 512081.9175023806 1804837.726133594, 511284.35328198445 1805106.9182487517, 510848.1362760337 1804679.4428003947, 509439.8951197788 1804815.053465745, 508969.8729613347 1805352.3784999626, 508625.76690952806 1805273.7345092786, 507593.22817132226 1805487.542258869, 507141.2817277522 1804883.5108137259, 506363.52616380074 1805163.6873520466, 505828.72000426805 1805029.7363595136, 505068.5252488658 1804606.6715091853, 504680.6645174525 1804000.3433476686, 504491.6545413545 1804218.657431109, 503600.132634196 1806239.7147470915, 503618.89582942193 1806816.3154872803, 503381.29765769147 1809383.0074255974, 503474.1401885721 1810873.2739836422, 503635.7874993705 1811677.7536823768, 504057.02789448004 1812428.2299991238, 505144.118595492 1812506.6693525293, 505237.6463318787 1812943.375924027, 507516.8596459548 1813377.2372832978, 507772.2639375248 1813513.2020113831, 507945.97164827836 1814336.5957156618, 508189.24080099136 1815653.2768243307, 508269.54058866756 1817137.965090775, 504642.9307254492 1817098.7089878633, 502980.44805745844 1816740.913648051, 502625.3786369488 1816776.882332776, 502588.1642900962 1817405.7416977473, 501966.9882612413 1817500.295972345, 501774.2687347583 1818506.0132675415, 501784.9349262134 1819431.7124016476, 500554.92274759634 1819578.0002651815, 500003.90511304175 1819319.7081733863, 499742.32857163384 1819371.6232695663, 499538.2430163652 1819606.3964582053, 499678.5848800717 1819856.1811093243, 499659.1716488207 1820431.3359790011, 499264.93021709105 1820401.6528737189, 499243.99576441245 1820941.1051258342, 499437.6509331054 1822218.065631951, 499252.556364306 1825107.861586602, 499676.1646039743 1825949.9644386987, 499660.55209900107 1826589.0634395988, 500002.932030545 1827297.2811572785, 500718.9418306638 1828005.1114909945, 500857.18755211204 1828443.2970423691, 502795.5656682052 1828535.5660004388, 504522.0165365167 1828448.2536556204, 506995.656472694 1828683.2494269046, 507499.89868160564 1831749.5792094846, 508826.06134898186 1831037.5897738747, 509239.6484738989 1830557.9349128753, 509625.3087501851 1829328.8369215163, 509818.93881169445 1828386.9034727556, 510845.1621611663 1827082.0694626726, 511554.8685008357 1825240.5205544133, 512346.2577756486 1824940.3873753527, 513225.98462276714 1825248.0885589644, 513773.03107271343 1825895.870029193, 514072.3712339203 1826495.7285844185, 514712.77649828844 1827035.5163469124, 516202.0975217808 1827280.1509416103, 516890.75336172833 1827520.6261403637, 517290.85829779605 1828068.8903138137, 517632.2977357618 1829048.6256635666, 517748.842176844 1829827.7341609553, 517028.04625891615 1831219.654467719, 516797.9593230171 1832230.7110446848, 516833.8137527157 1833678.3899051768, 517353.2519129015 1834719.3908699912, 518110.8127026834 1835435.3606179443, 520643.2432922744 1836399.576997142, 522040.0019876922 1836861.1810005289, 523020.312498591 1837085.783827392, 524406.4635826267 1837172.28869744, 526092.2423547279 1836265.932357698, 527307.0349966754 1835840.6673441739, 527471.6965464803 1836340.988971139, 527455.6939559405 1837203.841595065, 528036.657910667 1837432.8561128795, 528307.0947912758 1838338.1170732037, 528483.2362121793 1839306.8948547568, 528111.3727580344 1843989.1013495652, 528325.9263283093 1845003.1016275305, 528663.243035644 1845596.0720618828, 530738.4156188965 1847675.7970472244, 530968.5087454513 1847818.6941151423, 532502.1645758633 1848037.926316114, 533856.1084728478 1848106.370647696, 535042.6007135959 1847947.7967463546, 537747.4291217499 1847874.6446131438, 538764.9361282372 1847939.8643757722, 538914.1448374047 1848801.8303217303, 538782.004287287 1849990.3219558576, 539176.5840065323 1852836.422439029, 541335.5457123995 1853259.0825343719, 541334.9676884898 1853261.4008604232, 541920.8174207043 1853181.2032059438, 542546.9774300334 1853223.1608494713, 544761.5047174328 1853876.883393861, 545573.8774413497 1853803.787214145, 546775.4323689572 1853015.3334211733, 547712.9912773314 1852541.6352233777, 548514.8827054597 1852478.2564675235, 549464.59187983 1852531.309892391, 550962.7559204593 1851651.7987053788, 552478.6534047734 1851430.7939168988, 552661.6852225241 1850819.6606551327, 552471.6773793602 1849578.2437616934, 552574.5051971434 1847182.9918594637, 552344.7682345854 1846213.5737872196, 551644.0760005825 1845693.4782450753, 548043.3368164123 1846206.7884994994, 546833.0062156747 1846083.9728588455, 547119.6769280874 1844818.6535145768, 547528.0885939866 1842373.49030528, 548581.8389688958 1842339.0699201678, 548691.3863027239 1840926.0291114387, 549143.2232042869 1838978.4037646668, 549226.588329115 1837736.5838623818, 549724.3349846895 1837096.0201155867, 550300.4604963891 1836815.1591130455, 550887.4319196998 1836528.9969858075, 551561.1504571222 1836066.518363764, 551707.4197446653 1835922.0937657973, 552284.0059873727 1835352.7521054228, 552336.3927258428 1835197.7599345152, 552554.4489238722 1834552.5700606576, 552520.2775699974 1833782.3793687394, 551780.357323507 1832937.2811514537, 551679.9791821521 1832033.2886920606, 551108.7745043928 1831578.5158163495, 550585.3268057688 1831499.7561355017, 550572.4395607073 1830993.402436076, 551626.6458104359 1830645.2776105376, 551707.5711083234 1830501.0275866848, 552133.3436092965 1829742.0182170074, 552105.0805349422 1828213.289133475, 552018.997177335 1827775.2684302668, 552363.639999551 1827463.3936489695, 552394.642108907 1827150.825119884, 552523.5668059528 1826932.6921048246, 552251.7509075635 1826599.5787967816, 551772.6035313748 1826411.0728010728, 551932.174842783 1825303.7049741754, 550800.38061799 1825264.6916214128, 548697.7841738714 1824918.9970823834, 549309.0722724968 1821571.3272648575, 549119.5561845223 1820613.8905564477, 548180.9542607393 1819377.7143068253, 546912.8058167989 1818018.895921157, 546409.0644088596 1817374.3466552838, 546411.571128705 1816423.6141185586, 548048.76639479 1814710.0710642685, 548985.5811201682 1814529.9959564577, 549856.1904575245 1815096.1058176213, 551035.4788501782 1814924.3480888198, 552677.8095060561 1815405.751851872, 553306.3545920033 1816246.6987325954, 553445.4134584998 1816908.9713434628, 553147.5804401549 1817920.3548980453, 553253.5577478097 1818955.773464031, 555620.0902628659 1820008.041572389, 555694.683534472 1820041.2051191095, 557250.1078773034 1820408.2441085458, 558299.895034099 1820181.2702412969, 559022.7549086595 1819457.5093571544, 559014.9235648003 1818506.3747819844, 558920.771248485 1818007.4910463083, 559309.3652738445 1816705.8395365716, 559454.8072144995 1815709.4358475145, 560022.1716051659 1814798.3215469965, 560780.4722126507 1814454.8397047026, 561124.4725302143 1814369.7301605507, 561598.5848737082 1814548.8972041474, 561930.1273140458 1815500.9340212345, 562511.8586044087 1816532.351323426, 563218.6617373582 1817456.7936234102, 564547.7236371792 1818230.5707375866, 564650.8408002643 1818255.6088049458, 565129.6250742567 1818371.8481001605, 566598.842907293 1818199.6652695795, 566795.3499997256 1818175.8774556154, 567759.0350643728 1817951.793296321, 568691.9810699818 1817734.8378269044, 569646.7183205774 1817028.9677744177, 572121.9249138635 1815636.4746913332, 572471.0848606866 1815779.8525704306, 573022.4097677639 1815333.3230836939, 573463.9480958928 1814842.588057863, 574423.7812360465 1814222.9711574416, 575666.8401158742 1813420.471960281, 576510.9506792868 1812690.5468606576, 577365.2915672387 1812254.2688467798, 578384.8691314455 1812015.7590705468, 578963.8243260989 1811954.27587162, 579684.2516021287 1811877.7428708202, 583543.4728682042 1811118.269148642, 584221.6894239032 1810503.986751239, 584820.970544826 1810129.781971305, 584885.7456543727 1810117.5029573736, 586134.1563846404 1809880.805252733, 586564.8261638663 1809715.3554170066, 587271.6070097733 1809443.8144247767, 588200.6215036658 1808888.5217558725, 589471.0148831564 1807972.6548610781, 589576.7631965665 1807912.0015078727, 590173.4714484406 1807670.5103478692, 590999.9476024953 1807455.5985920867, 592487.7586454545 1807424.709542946, 593348.6041025101 1807089.545811591, 594475.4619085733 1805895.7733595215, 594777.3255682458 1805602.762776374, 595201.5250891959 1805220.085174871, 596898.8258117491 1804670.205337323, 597761.9213841107 1804567.6506610247, 597989.5890422104 1804413.4680305554, 599828.272207616 1803868.224222297, 600189.2451513739 1803607.5987293716, 601434.6259462867 1802708.3749681516, 602476.8564959359 1802085.865771654, 603357.4089535344 1802064.6911827778, 604735.3208293208 1802292.6851280977, 605679.8579763842 1802172.474695071, 606215.2642474965 1802190.3131385318, 606411.0348778396 1802296.4827961691, 606851.0316621974 1802535.1011221695, 608294.5986107163 1802573.2338211082, 608341.5578211928 1802568.1146856993, 609290.7046516407 1802464.584016785, 609855.05194415 1802220.413418497, 610077.2716668458 1801924.41596832, 610242.7622459243 1801591.6654648762, 610532.4423473611 1801009.1716359204, 610868.7862540572 1800625.9582743114, 611514.1537601178 1800133.2292981863, 612176.1598083804 1799627.7765709704, 612950.8797339129 1799137.7498156447, 613064.5433948281 1799025.0348964275, 613651.4667158743 1798443.014849963, 614004.5718903432 1797858.1119384398, 614098.8869472962 1797321.302186839, 614228.8956199756 1796581.3425018282, 614184.5714571087 1795971.3539181545, 614160.9511932032 1795881.4419590477, 613431.2422602907 1794714.6146105886, 613276.2699507542 1794203.9084625267, 613269.4041949013 1793495.9040985072, 613481.7285379312 1792886.1695196917, 613688.02290523 1792458.2390874773, 614029.7033282393 1792216.7926224254, 614481.4733918903 1792009.3133176363, 615317.3756474986 1791804.440157634, 616179.2369446605 1791731.8535021176, 618604.2642085134 1790558.2772579794, 619438.6331113046 1790339.1532330462, 619767.0041896855 1790252.906643601, 621016.0306862729 1789690.0973231043, 622024.9678707769 1789235.4347100118, 623430.9741338127 1789524.3949842216, 624224.957310218 1789616.2520688658, 625075.6203051535 1789629.0527252895, 626555.9070009567 1789205.110977832, 628126.142970077 1788775.164329176, 629445.1670160119 1788442.3397453672, 632368.0494651428 1787704.6795889444, 632674.030650036 1787623.6947414433, 632675.8446728503 1787621.1617415878)))",6566.16,82916.9641709363,12.627923195739413
